ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
138,Copy List with Random Pointer,36.4%,Medium,0.02453734514188008, https://leetcode.com/problems/copy-list-with-random-pointer
139,Word Break,40.1%,Medium,0.024095228922591846, https://leetcode.com/problems/word-break
91,Decode Ways,24.7%,Medium,0.023662742620848144, https://leetcode.com/problems/decode-ways
65,Valid Number,15.3%,Hard,0.022858138076050194, https://leetcode.com/problems/valid-number
199,Binary Tree Right Side View,54.1%,Medium,0.022539339846061532, https://leetcode.com/problems/binary-tree-right-side-view
72,Edit Distance,44.8%,Hard,0.022400140173127806, https://leetcode.com/problems/edit-distance
185,Department Top Three Salaries,34.5%,Hard,0.02218615681552263, https://leetcode.com/problems/department-top-three-salaries
152,Maximum Product Subarray,31.7%,Medium,0.022176931045949227, https://leetcode.com/problems/maximum-product-subarray
221,Maximal Square,37.7%,Medium,0.022108490754203434, https://leetcode.com/problems/maximal-square
112,Path Sum,41.2%,Easy,0.021701651897460775, https://leetcode.com/problems/path-sum
56,Merge Intervals,39.3%,Medium,0.02150990613527447, https://leetcode.com/problems/merge-intervals
224,Basic Calculator,36.8%,Hard,0.020965128465044926, https://leetcode.com/problems/basic-calculator
96,Unique Binary Search Trees,52.9%,Medium,0.02067613283842731, https://leetcode.com/problems/unique-binary-search-trees
93,Restore IP Addresses,35.6%,Medium,0.019763489118839635, https://leetcode.com/problems/restore-ip-addresses
525,Contiguous Array,42.8%,Medium,0.01975372873623256, https://leetcode.com/problems/contiguous-array
399,Evaluate Division,51.6%,Medium,0.019380451549662482, https://leetcode.com/problems/evaluate-division
229,Majority Element II,35.6%,Medium,0.019057270410286146, https://leetcode.com/problems/majority-element-ii
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.018724947332324816, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
169,Majority Element,58.7%,Easy,0.018694317054881164, https://leetcode.com/problems/majority-element
235,Lowest Common Ancestor of a Binary Search Tree,49.9%,Easy,0.018394142155974434, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
197,Rising Temperature,38.4%,Easy,0.018198864417406563, https://leetcode.com/problems/rising-temperature
234,Palindrome Linked List,39.3%,Easy,0.01801241989645556, https://leetcode.com/problems/palindrome-linked-list
314,Binary Tree Vertical Order Traversal,45.3%,Medium,0.018010392274465332, https://leetcode.com/problems/binary-tree-vertical-order-traversal
136,Single Number,65.5%,Easy,0.017801666336826266, https://leetcode.com/problems/single-number
993,Cousins in Binary Tree,52.0%,Easy,0.017414458368636587, https://leetcode.com/problems/cousins-in-binary-tree
168,Excel Sheet Column Title,31.1%,Easy,0.01734648872385377, https://leetcode.com/problems/excel-sheet-column-title
994,Rotting Oranges,49.2%,Medium,0.017087941897195622, https://leetcode.com/problems/rotting-oranges
415,Add Strings,47.5%,Easy,0.016991158247219373, https://leetcode.com/problems/add-strings
191,Number of 1 Bits,49.8%,Easy,0.01673523624045844, https://leetcode.com/problems/number-of-1-bits
71,Simplify Path,32.6%,Medium,0.016260520871780308, https://leetcode.com/problems/simplify-path
110,Balanced Binary Tree,43.5%,Easy,0.015742847432510365, https://leetcode.com/problems/balanced-binary-tree
215,Kth Largest Element in an Array,55.4%,Medium,0.015519225147600912, https://leetcode.com/problems/kth-largest-element-in-an-array
114,Flatten Binary Tree to Linked List,49.3%,Medium,0.015450951155718977, https://leetcode.com/problems/flatten-binary-tree-to-linked-list
1002,Find Common Characters,67.6%,Easy,0.015273301861833809, https://leetcode.com/problems/find-common-characters
561,Array Partition I,72.0%,Easy,0.015186320707985562, https://leetcode.com/problems/array-partition-i
29,Divide Two Integers,16.4%,Medium,0.01517479801923515, https://leetcode.com/problems/divide-two-integers
217,Contains Duplicate,56.0%,Easy,0.015106027431013205, https://leetcode.com/problems/contains-duplicate
142,Linked List Cycle II,37.3%,Medium,0.014710955064667802, https://leetcode.com/problems/linked-list-cycle-ii
315,Count of Smaller Numbers After Self,41.5%,Hard,0.014352596574956585, https://leetcode.com/problems/count-of-smaller-numbers-after-self
404,Sum of Left Leaves,50.9%,Easy,0.013981353230340547, https://leetcode.com/problems/sum-of-left-leaves
24,Swap Nodes in Pairs,50.4%,Medium,0.013945066390122038, https://leetcode.com/problems/swap-nodes-in-pairs
703,Kth Largest Element in a Stream,49.7%,Easy,0.013898764390814973, https://leetcode.com/problems/kth-largest-element-in-a-stream
1192,Critical Connections in a Network,48.6%,Hard,0.01352742981715631, https://leetcode.com/problems/critical-connections-in-a-network
122,Best Time to Buy and Sell Stock II,57.0%,Easy,0.013351333174864208, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
57,Insert Interval,33.5%,Hard,0.013119243592498872, https://leetcode.com/problems/insert-interval
665,Non-decreasing Array,19.5%,Easy,0.013016779950191773, https://leetcode.com/problems/non-decreasing-array
695,Max Area of Island,62.7%,Medium,0.012686500631003836, https://leetcode.com/problems/max-area-of-island
181,Employees Earning More Than Their Managers,56.9%,Easy,0.012618463959211509, https://leetcode.com/problems/employees-earning-more-than-their-managers
77,Combinations,54.7%,Medium,0.01255115315451512, https://leetcode.com/problems/combinations
137,Single Number II,52.4%,Medium,0.012527567532662891, https://leetcode.com/problems/single-number-ii
287,Find the Duplicate Number,55.5%,Medium,0.012335682739188652, https://leetcode.com/problems/find-the-duplicate-number
19,Remove Nth Node From End of List,35.2%,Medium,0.012249425864399291, https://leetcode.com/problems/remove-nth-node-from-end-of-list
547,Friend Circles,58.6%,Medium,0.012228828639434596, https://leetcode.com/problems/friend-circles
278,First Bad Version,35.7%,Easy,0.012090421323816148, https://leetcode.com/problems/first-bad-version
205,Isomorphic Strings,39.8%,Easy,0.011544139746865315, https://leetcode.com/problems/isomorphic-strings
1051,Height Checker,71.1%,Easy,0.011468015591641189, https://leetcode.com/problems/height-checker
148,Sort List,42.3%,Medium,0.011204599012863078, https://leetcode.com/problems/sort-list
268,Missing Number,51.7%,Easy,0.010947682628191997, https://leetcode.com/problems/missing-number
257,Binary Tree Paths,51.5%,Easy,0.010457611643958139, https://leetcode.com/problems/binary-tree-paths
647,Palindromic Substrings,60.6%,Medium,0.010400509768078022, https://leetcode.com/problems/palindromic-substrings
62,Unique Paths,54.1%,Medium,0.010367562048856941, https://leetcode.com/problems/unique-paths
61,Rotate List,30.0%,Medium,0.009925639799969955, https://leetcode.com/problems/rotate-list
380,Insert Delete GetRandom O(1),47.5%,Medium,0.009820849864094454, https://leetcode.com/problems/insert-delete-getrandom-o1
113,Path Sum II,46.7%,Medium,0.009784813879998279, https://leetcode.com/problems/path-sum-ii
47,Permutations II,46.4%,Medium,0.009673594178378379, https://leetcode.com/problems/permutations-ii
40,Combination Sum II,48.2%,Medium,0.009578617297069781, https://leetcode.com/problems/combination-sum-ii
387,First Unique Character in a String,53.4%,Easy,0.009392680199054166, https://leetcode.com/problems/first-unique-character-in-a-string
128,Longest Consecutive Sequence,45.1%,Hard,0.009051883485315484, https://leetcode.com/problems/longest-consecutive-sequence
295,Find Median from Data Stream,44.3%,Hard,0.00899893586856953, https://leetcode.com/problems/find-median-from-data-stream
125,Valid Palindrome,36.7%,Easy,0.008933948641551634, https://leetcode.com/problems/valid-palindrome
700,Search in a Binary Search Tree,73.1%,Easy,0.008512500860171227, https://leetcode.com/problems/search-in-a-binary-search-tree
84,Largest Rectangle in Histogram,35.2%,Hard,0.00833685528906183, https://leetcode.com/problems/largest-rectangle-in-histogram
102,Binary Tree Level Order Traversal,54.6%,Medium,0.008169238497129479, https://leetcode.com/problems/binary-tree-level-order-traversal
141,Linked List Cycle,41.1%,Easy,0.007843861028908454, https://leetcode.com/problems/linked-list-cycle
38,Count and Say,44.6%,Easy,0.007829360800435779, https://leetcode.com/problems/count-and-say
101,Symmetric Tree,46.8%,Easy,0.007646596306528098, https://leetcode.com/problems/symmetric-tree
876,Middle of the Linked List,68.4%,Easy,0.007624893975696915, https://leetcode.com/problems/middle-of-the-linked-list
240,Search a 2D Matrix II,43.2%,Medium,0.0075829747244553335, https://leetcode.com/problems/search-a-2d-matrix-ii
692,Top K Frequent Words,51.8%,Medium,0.007516006820935329, https://leetcode.com/problems/top-k-frequent-words
145,Binary Tree Postorder Traversal,55.0%,Hard,0.00751459482064135, https://leetcode.com/problems/binary-tree-postorder-traversal
36,Valid Sudoku,48.7%,Medium,0.007258242715805398, https://leetcode.com/problems/valid-sudoku
412,Fizz Buzz,62.3%,Easy,0.007165921026143679, https://leetcode.com/problems/fizz-buzz
1365,How Many Numbers Are Smaller Than the Current Number,85.6%,Easy,0.007109877088701047, https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number
73,Set Matrix Zeroes,43.1%,Medium,0.0070151111959223245, https://leetcode.com/problems/set-matrix-zeroes
9,Palindrome Number,48.4%,Easy,0.006822343017166543, https://leetcode.com/problems/palindrome-number
118,Pascal's Triangle,52.5%,Easy,0.006749941254175012, https://leetcode.com/problems/pascals-triangle
67,Add Binary,45.2%,Easy,0.006631598888145552, https://leetcode.com/problems/add-binary
83,Remove Duplicates from Sorted List,45.4%,Easy,0.006353261522609498, https://leetcode.com/problems/remove-duplicates-from-sorted-list
104,Maximum Depth of Binary Tree,66.0%,Easy,0.006261761223976207, https://leetcode.com/problems/maximum-depth-of-binary-tree
105,Construct Binary Tree from Preorder and Inorder Traversal,48.8%,Medium,0.005628268691614718, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal
50,Pow(x;n),30.3%,Medium,0.0055950070772402055, https://leetcode.com/problems/powx-n
124,Binary Tree Maximum Path Sum,34.3%,Hard,0.005531752454833179, https://leetcode.com/problems/binary-tree-maximum-path-sum
237,Delete Node in a Linked List,63.8%,Easy,0.005144705881237697, https://leetcode.com/problems/delete-node-in-a-linked-list
1470,Shuffle the Array,88.9%,Easy,0.004527967890154029, https://leetcode.com/problems/shuffle-the-array
26,Remove Duplicates from Sorted Array,45.1%,Easy,0.004385117141850828, https://leetcode.com/problems/remove-duplicates-from-sorted-array
28,Implement strStr(),34.5%,Easy,0.003943222775040032, https://leetcode.com/problems/implement-strstr
66,Plus One,43.0%,Easy,0.00326211347832938, https://leetcode.com/problems/plus-one
283,Move Zeroes,57.8%,Easy,0.0028853803470673955, https://leetcode.com/problems/move-zeroes
154,Find Minimum in Rotated Sorted Array II,41.6%,Hard,0.0021273209107578427, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii
79,Word Search,35.6%,Medium,0.0016647248725526849, https://leetcode.com/problems/word-search
203,Remove Linked List Elements,38.6%,Easy,0.0016237064659255223, https://leetcode.com/problems/remove-linked-list-elements
ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
1,Two Sum,45.6%,Easy,0.1532849790864647, https://leetcode.com/problems/two-sum
2,Add Two Numbers,33.9%,Medium,0.10270361758692534, https://leetcode.com/problems/add-two-numbers
21,Merge Two Sorted Lists,53.5%,Easy,0.09110919511165776, https://leetcode.com/problems/merge-two-sorted-lists
37,Sudoku Solver,43.6%,Hard,0.040527833612118376, https://leetcode.com/problems/sudoku-solver
706,Design HashMap,61.3%,Easy,0.039016652342451774, https://leetcode.com/problems/design-hashmap
15,3Sum,26.8%,Medium,0.0346167609048592, https://leetcode.com/problems/3sum
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.031039352871947277, https://leetcode.com/problems/longest-substring-without-repeating-characters
368,Largest Divisible Subset,38.0%,Medium,0.030351343424138456, https://leetcode.com/problems/largest-divisible-subset
219,Contains Duplicate II,37.7%,Easy,0.028500979167549973, https://leetcode.com/problems/contains-duplicate-ii
115,Distinct Subsequences,38.3%,Hard,0.027798871362742988, https://leetcode.com/problems/distinct-subsequences
343,Integer Break,50.4%,Medium,0.027157133968907482, https://leetcode.com/problems/integer-break
22,Generate Parentheses,62.7%,Medium,0.026949997964496694, https://leetcode.com/problems/generate-parentheses
202,Happy Number,50.4%,Easy,0.02483442856330386, https://leetcode.com/problems/happy-number
206,Reverse Linked List,62.5%,Easy,0.02086427467076072, https://leetcode.com/problems/reverse-linked-list
525,Contiguous Array,42.8%,Medium,0.01975372873623256, https://leetcode.com/problems/contiguous-array
12,Integer to Roman,55.1%,Medium,0.019096697456456382, https://leetcode.com/problems/integer-to-roman
993,Cousins in Binary Tree,52.0%,Easy,0.017414458368636587, https://leetcode.com/problems/cousins-in-binary-tree
994,Rotting Oranges,49.2%,Medium,0.017087941897195622, https://leetcode.com/problems/rotting-oranges
7,Reverse Integer,25.8%,Easy,0.016627790608488954, https://leetcode.com/problems/reverse-integer
315,Count of Smaller Numbers After Self,41.5%,Hard,0.014352596574956585, https://leetcode.com/problems/count-of-smaller-numbers-after-self
5,Longest Palindromic Substring,29.5%,Medium,0.01416133329402493, https://leetcode.com/problems/longest-palindromic-substring
76,Minimum Window Substring,34.6%,Hard,0.013966707481708198, https://leetcode.com/problems/minimum-window-substring
703,Kth Largest Element in a Stream,49.7%,Easy,0.013898764390814973, https://leetcode.com/problems/kth-largest-element-in-a-stream
82,Remove Duplicates from Sorted List II,36.8%,Medium,0.01297035044262745, https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii
137,Single Number II,52.4%,Medium,0.012527567532662891, https://leetcode.com/problems/single-number-ii
11,Container With Most Water,50.8%,Medium,0.012214824746492168, https://leetcode.com/problems/container-with-most-water
300,Longest Increasing Subsequence,42.6%,Medium,0.011806512586989004, https://leetcode.com/problems/longest-increasing-subsequence
987,Vertical Order Traversal of a Binary Tree,36.6%,Medium,0.011601058182762062, https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
200,Number of Islands,46.8%,Medium,0.011509262420590827, https://leetcode.com/problems/number-of-islands
55,Jump Game,34.6%,Medium,0.011265609194218986, https://leetcode.com/problems/jump-game
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.010575891759058162, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
25,Reverse Nodes in k-Group,42.1%,Hard,0.01021198560502829, https://leetcode.com/problems/reverse-nodes-in-k-group
739,Daily Temperatures,63.3%,Medium,0.010032690121814417, https://leetcode.com/problems/daily-temperatures
61,Rotate List,30.0%,Medium,0.009925639799969955, https://leetcode.com/problems/rotate-list
18,4Sum,33.7%,Medium,0.00984259914419414, https://leetcode.com/problems/4sum
113,Path Sum II,46.7%,Medium,0.009784813879998279, https://leetcode.com/problems/path-sum-ii
560,Subarray Sum Equals K,43.9%,Medium,0.009603146783199741, https://leetcode.com/problems/subarray-sum-equals-k
